year,pick,team,player,position,link
2019,6,PHO,Jarrett Culver,Shooting,https://www.basketball-reference.com//players/c/culveja01.html
2019,7,CHI,Coby White,Point,https://www.basketball-reference.com//players/w/whiteco01.html
2019,8,ATL,Jaxson Hayes,Center,https://www.basketball-reference.com//players/h/hayesja02.html
2019,9,WAS,Rui Hachimura,Power,https://www.basketball-reference.com//players/h/hachiru01.html
2019,10,ATL,Cam Reddish,Small,https://www.basketball-reference.com//players/r/reddica01.html
2019,11,MIN,Cameron Johnson,Power,https://www.basketball-reference.com//players/j/johnsca02.html
2019,12,CHO,P.J. Washington,Power,https://www.basketball-reference.com//players/w/washipj01.html
2019,13,MIA,Tyler Herro,Shooting,https://www.basketball-reference.com//players/h/herroty01.html
2019,14,BOS,Romeo Langford,Shooting,https://www.basketball-reference.com//players/l/langfro01.html
2019,15,DET,Sekou Doumbouya,Power,https://www.basketball-reference.com//players/d/doumbse01.html
2019,16,ORL,Chuma Okeke,Power,https://www.basketball-reference.com//players/o/okekech01.html
2019,17,BRK,Nickeil Alexander-Walker,Shooting,https://www.basketball-reference.com//players/a/alexani01.html
2019,18,IND,Goga Bitadze,Center,https://www.basketball-reference.com//players/b/bitadgo01.html
2019,19,SAS,Luka Šamanić,Power,https://www.basketball-reference.com//players/s/samanlu01.html
2019,20,BOS,Matisse Thybulle,Shooting,https://www.basketball-reference.com//players/t/thybuma01.html
2019,21,OKC,Brandon Clarke,Power,https://www.basketball-reference.com//players/c/clarkbr01.html
2019,22,BOS,Grant Williams,Power,https://www.basketball-reference.com//players/w/willigr01.html
2019,23,UTA,Darius Bazley,Power,https://www.basketball-reference.com//players/b/bazleda01.html
2019,24,PHI,Ty Jerome,Shooting,https://www.basketball-reference.com//players/j/jeromty01.html
2019,25,POR,Nassir Little,Power,https://www.basketball-reference.com//players/l/littlna01.html
2019,26,CLE,Dylan Windler,Small,https://www.basketball-reference.com//players/w/windldy01.html
2019,27,BRK,Mfiondu Kabengele,Power,https://www.basketball-reference.com//players/k/kabenmf01.html
2019,28,GSW,Jordan Poole,Shooting,https://www.basketball-reference.com//players/p/poolejo01.html
2019,29,SAS,Keldon Johnson,Small,https://www.basketball-reference.com//players/j/johnske04.html
2019,30,MIL,Kevin Porter Jr.,Shooting,https://www.basketball-reference.com//players/p/porteke02.html
2019,31,BRK,Nicolas Claxton,Center,https://www.basketball-reference.com//players/c/claxtni01.html
2019,32,PHO,KZ Okpala,Power,https://www.basketball-reference.com//players/o/okpalkz01.html
2019,33,PHI,Carsen Edwards,Shooting,https://www.basketball-reference.com//players/e/edwarca01.html
2019,34,PHI,Bruno Fernando,Center,https://www.basketball-reference.com//players/f/fernabr01.html
2019,35,ATL,Didi Louzada,Small,https://www.basketball-reference.com//players/l/louzama01.html
2019,36,CHO,Cody Martin,Small,https://www.basketball-reference.com//players/m/martico01.html
2019,37,DAL,Deividas Sirvydis,Shooting,https://www.basketball-reference.com//players/s/sirvyde01.html
2019,38,CHI,Daniel Gafford,Center,https://www.basketball-reference.com//players/g/gaffoda01.html
2019,39,NOP,Alen Smailagić,Power,https://www.basketball-reference.com//players/s/smailal01.html
2019,40,SAC,Justin James,Small,https://www.basketball-reference.com//players/j/jamesju01.html
2019,41,GSW,Eric Paschall,Power,https://www.basketball-reference.com//players/p/pascher01.html
2019,42,PHI,Admiral Schofield,Power,https://www.basketball-reference.com//players/s/schofad01.html
2019,43,MIN,Jaylen Nowell,Shooting,https://www.basketball-reference.com//players/n/nowelja01.html
2019,44,MIA,Bol Bol,Power,https://www.basketball-reference.com//players/b/bolbo01.html
2019,45,DET,Isaiah Roby,Power,https://www.basketball-reference.com//players/r/robyis01.html
2019,46,ORL,Talen Horton-Tucker,Shooting,https://www.basketball-reference.com//players/h/hortota01.html
2019,47,SAC,Ignas Brazdeikis,Small,https://www.basketball-reference.com//players/b/brazdig01.html
2019,48,LAC,Terance Mann,Shooting,https://www.basketball-reference.com//players/m/mannte01.html
2019,49,SAS,Quinndary Weatherspoon,Shooting,https://www.basketball-reference.com//players/w/weathqu01.html
2019,50,IND,Jarrell Brantley,Power,https://www.basketball-reference.com//players/b/brantja01.html
2019,51,BOS,Tremont Waters,Point,https://www.basketball-reference.com//players/w/watertr01.html
2019,52,CHO,Jalen McDaniels,Small,https://www.basketball-reference.com//players/m/mcdanja01.html
2019,53,UTA,Justin Wright-Foreman,Point,https://www.basketball-reference.com//players/w/wrighju02.html
2019,54,PHI,Marial Shayok,Shooting,https://www.basketball-reference.com//players/s/shayoma01.html
2019,55,NYK,Kyle Guy,Shooting,https://www.basketball-reference.com//players/g/guyky01.html
2019,56,LAC,Jaylen Hands,Guard,https://www.basketball-reference.com//players/h/handsja01.html
2019,57,NOP,Jordan Bone,Point,https://www.basketball-reference.com//players/b/bonejo01.html
2019,58,GSW,Miye Oni,Shooting,https://www.basketball-reference.com//players/o/onimi01.html
2019,59,TOR,Dewan Hernandez,Center,https://www.basketball-reference.com//players/h/hernade01.html
2019,60,SAC,Vanja Marinković,Guard,https://www.basketball-reference.com//players/m/marinva01.html
2020,1,MIN,Anthony Edwards,Shooting,https://www.basketball-reference.com//players/e/edwaran01.html
2020,2,GSW,James Wiseman,Center,https://www.basketball-reference.com//players/w/wisemja01.html
2020,3,CHO,LaMelo Ball,Point,https://www.basketball-reference.com//players/b/ballla01.html
2020,4,CHI,Patrick Williams,Power,https://www.basketball-reference.com//players/w/willipa01.html
2020,5,CLE,Isaac Okoro,Shooting,https://www.basketball-reference.com//players/o/okorois01.html
2020,6,ATL,Onyeka Okongwu,Center,https://www.basketball-reference.com//players/o/okongon01.html
2020,7,DET,Killian Hayes,Point,https://www.basketball-reference.com//players/h/hayeski01.html
2020,8,NYK,Obi Toppin,Power,https://www.basketball-reference.com//players/t/toppiob01.html
2020,9,WAS,Deni Avdija,Small,https://www.basketball-reference.com//players/a/avdijde01.html
2020,10,PHO,Jalen Smith,Power,https://www.basketball-reference.com//players/s/smithja04.html
2020,11,SAS,Devin Vassell,Small,https://www.basketball-reference.com//players/v/vassede01.html
2020,12,SAC,Tyrese Haliburton,Point,https://www.basketball-reference.com//players/h/halibty01.html
2020,13,NOP,Kira Lewis Jr.,Point,https://www.basketball-reference.com//players/l/lewiski01.html
2020,14,BOS,Aaron Nesmith,Small,https://www.basketball-reference.com//players/n/nesmiaa01.html
2020,15,ORL,Cole Anthony,Point,https://www.basketball-reference.com//players/a/anthoco01.html
2020,16,POR,Isaiah Stewart,Center,https://www.basketball-reference.com//players/s/stewais01.html
2020,17,MIN,Aleksej Pokusevski,Power,https://www.basketball-reference.com//players/p/pokusal01.html
2020,18,DAL,Josh Green,Shooting,https://www.basketball-reference.com//players/g/greenjo02.html
2020,19,BRK,Saddiq Bey,Small,https://www.basketball-reference.com//players/b/beysa01.html
2020,20,MIA,Precious Achiuwa,Power,https://www.basketball-reference.com//players/a/achiupr01.html
2020,21,PHI,Tyrese Maxey,Shooting,https://www.basketball-reference.com//players/m/maxeyty01.html
2020,22,DEN,Zeke Nnaji,Power,https://www.basketball-reference.com//players/n/nnajize01.html
2020,23,NYK,Leandro Bolmaro,Forward,https://www.basketball-reference.com//players/b/bolmale01.html
2020,24,MIL,R.J. Hampton,Shooting,https://www.basketball-reference.com//players/h/hamptrj01.html
2020,25,OKC,Immanuel Quickley,Point,https://www.basketball-reference.com//players/q/quickim01.html
2020,26,BOS,Payton Pritchard,Shooting,https://www.basketball-reference.com//players/p/pritcpa01.html
2020,27,UTA,Udoka Azubuike,Center,https://www.basketball-reference.com//players/a/azubuud01.html
2020,28,LAL,Jaden McDaniels,Power,https://www.basketball-reference.com//players/m/mcdanja02.html
2020,29,TOR,Malachi Flynn,Point,https://www.basketball-reference.com//players/f/flynnma01.html
2020,30,BOS,Desmond Bane,Shooting,https://www.basketball-reference.com//players/b/banede01.html
2020,31,DAL,Tyrell Terry,Point,https://www.basketball-reference.com//players/t/terryty01.html
2020,32,CHO,Vernon Carey Jr.,Center,https://www.basketball-reference.com//players/c/careyve01.html
2020,33,MIN,Daniel Oturu,Center,https://www.basketball-reference.com//players/o/oturuda01.html
2020,34,PHI,Théo Maledon,Point,https://www.basketball-reference.com//players/m/maledth01.html
2020,35,SAC,Xavier Tillman Sr.,Power,https://www.basketball-reference.com//players/t/tillmxa01.html
2020,36,PHI,Tyler Bey,Small,https://www.basketball-reference.com//players/b/beyty01.html
2020,37,WAS,Vit Krejci,Guard,https://www.basketball-reference.com//players/k/krejcvi01.html
2020,38,UTA,Saben Lee,Point,https://www.basketball-reference.com//players/l/leesa01.html
2020,39,NOP,Elijah Hughes,Small,https://www.basketball-reference.com//players/h/hugheel01.html
2020,40,MEM,Robert Woodard,Small,https://www.basketball-reference.com//players/w/woodaro01.html
2020,41,SAS,Tre Jones,Point,https://www.basketball-reference.com//players/j/jonestr01.html
2020,42,NOP,Nick Richards,Power,https://www.basketball-reference.com//players/r/richani01.html
2020,43,SAC,Jahmi'us Ramsey,Shooting,https://www.basketball-reference.com//players/r/ramseja01.html
2020,44,CHI,Marko Simonovic,Center,https://www.basketball-reference.com//players/s/simonma01.html
2020,45,MIL,Jordan Nwora,Small,https://www.basketball-reference.com//players/n/nworajo01.html
2020,46,POR,CJ Elleby,Small,https://www.basketball-reference.com//players/e/ellebcj01.html
2020,47,BOS,Yam Madar,Guard,https://www.basketball-reference.com//players/m/madarya01.html
2020,48,GSW,Nico Mannion,Point,https://www.basketball-reference.com//players/m/mannini01.html
2020,49,PHI,Isaiah Joe,Shooting,https://www.basketball-reference.com//players/j/joeis01.html
2020,50,ATL,Skylar Mays,Shooting,https://www.basketball-reference.com//players/m/mayssk01.html
2020,51,GSW,Justinian Jessup,Guard,https://www.basketball-reference.com//players/j/jessuju01.html
2020,52,SAC,Kenyon Martin Jr.,Small,https://www.basketball-reference.com//players/m/martike04.html
2020,53,OKC,Cassius Winston,Point,https://www.basketball-reference.com//players/w/winstca01.html
2020,54,IND,Cassius Stanley,Shooting,https://www.basketball-reference.com//players/s/stanlca01.html
2020,55,BRK,Jay Scrubb,Shooting,https://www.basketball-reference.com//players/s/scrubja01.html
2020,56,CHO,Grant Riller,Point,https://www.basketball-reference.com//players/r/rillegr01.html
2020,57,LAC,Reggie Perry,Power,https://www.basketball-reference.com//players/p/perryre01.html
2020,58,PHI,Paul Reed,Power,https://www.basketball-reference.com//players/r/reedpa01.html
2020,59,TOR,Jalen Harris,Shooting,https://www.basketball-reference.com//players/h/harrija01.html
2020,60,NOP,Sam Merrill,Shooting,https://www.basketball-reference.com//players/m/merrisa01.html
2021,1,DET,Cade Cunningham,Guard,https://www.basketball-reference.com//players/c/cunnica01.html
2021,2,HOU,Jalen Green,Guard,https://www.basketball-reference.com//players/g/greenja05.html
2021,3,CLE,Evan Mobley,Forward/Center,https://www.basketball-reference.com//players/m/mobleev01.html
2021,4,TOR,Scottie Barnes,Guard/Forward,https://www.basketball-reference.com//players/b/barnesc01.html
2021,5,ORL,Jalen Suggs,Guard,https://www.basketball-reference.com//players/s/suggsja01.html
2021,6,OKC,Josh Giddey,Guard,https://www.basketball-reference.com//players/g/giddejo01.html
2021,7,GSW,Jonathan Kuminga,Forward,https://www.basketball-reference.com//players/k/kuminjo01.html
2021,8,ORL,Franz Wagner,Guard/Forward,https://www.basketball-reference.com//players/w/wagnefr01.html
2021,9,SAC,Davion Mitchell,Guard,https://www.basketball-reference.com//players/m/mitchda01.html
2021,10,NOP,Ziaire Williams,Forward,https://www.basketball-reference.com//players/w/willizi02.html
2021,11,CHO,James Bouknight,Guard,https://www.basketball-reference.com//players/b/bouknja01.html
2021,12,SAS,Joshua Primo,Guard,https://www.basketball-reference.com//players/p/primojo01.html
2021,13,IND,Chris Duarte,Guard,https://www.basketball-reference.com//players/d/duartch01.html
2021,14,GSW,Moses Moody,Guard,https://www.basketball-reference.com//players/m/moodymo01.html
2021,15,WAS,Corey Kispert,Guard/Forward,https://www.basketball-reference.com//players/k/kispeco01.html
2021,16,OKC,Alperen Şengün,Forward,https://www.basketball-reference.com//players/s/sengual01.html
2021,17,MEM,Trey Murphy III,Forward,https://www.basketball-reference.com//players/m/murphtr02.html
2021,18,OKC,Tre Mann,Guard,https://www.basketball-reference.com//players/m/manntr01.html
2021,19,NYK,Kai Jones,Forward/Center,https://www.basketball-reference.com//players/j/joneska01.html
2021,20,ATL,Jalen Johnson,Forward,https://www.basketball-reference.com//players/j/johnsja05.html
2021,21,NYK,Keon Johnson,Guard,https://www.basketball-reference.com//players/j/johnske07.html
2021,22,LAL,Isaiah Jackson,Forward/Center,https://www.basketball-reference.com//players/j/jacksis01.html
2021,23,HOU,Usman Garuba,Forward,https://www.basketball-reference.com//players/g/garubus01.html
2021,24,HOU,Josh Christopher,Guard,https://www.basketball-reference.com//players/c/chrisjo01.html
2021,25,LAC,Quentin Grimes,Guard,https://www.basketball-reference.com//players/g/grimequ01.html
2021,26,DEN,Bones Hyland,Guard,https://www.basketball-reference.com//players/h/hylanbo01.html
2021,27,BRK,Cameron Thomas,Guard,https://www.basketball-reference.com//players/t/thomaca02.html
2021,28,PHI,Jaden Springer,Guard,https://www.basketball-reference.com//players/s/sprinja01.html
2021,29,PHO,Day'Ron Sharpe,Center,https://www.basketball-reference.com//players/s/sharpda01.html
2021,30,UTA,Santi Aldama,Forward,https://www.basketball-reference.com//players/a/aldamsa01.html
2021,31,MIL,Isaiah Todd,Forward,https://www.basketball-reference.com//players/t/toddis01.html
2021,32,NYK,Jeremiah Robinson-Earl,Forward,https://www.basketball-reference.com//players/r/robinje02.html
2021,33,ORL,Jason Preston,Guard,https://www.basketball-reference.com//players/p/prestja01.html
2021,34,OKC,Rokas Jokubaitis,Guard,https://www.basketball-reference.com//players/j/jokubro01.html
2021,35,NOP,Herb Jones,Forward,https://www.basketball-reference.com//players/j/joneshe01.html
2021,36,OKC,Miles McBride,Guard,https://www.basketball-reference.com//players/m/mcbrimi01.html
2021,37,DET,JT Thor,Forward,https://www.basketball-reference.com//players/t/thorjt01.html
2021,38,CHI,Ayo Dosunmu,Guard,https://www.basketball-reference.com//players/d/dosunay01.html
2021,39,SAC,Neemias Queta,Center,https://www.basketball-reference.com//players/q/quetane01.html
2021,40,NOP,Jared Butler,Guard,https://www.basketball-reference.com//players/b/butleja02.html
2021,41,SAS,Joe Wieskamp,Guard,https://www.basketball-reference.com//players/w/wieskjo01.html
2021,42,DET,Isaiah Livers,Forward,https://www.basketball-reference.com//players/l/liveris01.html
2021,43,NOP,Greg Brown III,Forward,https://www.basketball-reference.com//players/b/browngr01.html
2021,44,BRK,Kessler Edwards,Forward,https://www.basketball-reference.com//players/e/edwarke02.html
2021,45,BOS,Juhann Begarin,Guard,https://www.basketball-reference.com//players/b/begarju01.html
2021,46,TOR,Dalano Banton,Guard/Forward,https://www.basketball-reference.com//players/b/bantoda01.html
2021,47,TOR,David Johnson,Guard,https://www.basketball-reference.com//players/j/johnsda08.html
