season,teams,lg,salary,link,salary_cap
1998,Phoenix Suns,NBA,7800000,https://www.basketball-reference.com//players/g/guglito01.html,30000000
1999,Phoenix Suns,NBA,8558535,https://www.basketball-reference.com//players/g/guglito01.html,34000000
2000,Phoenix Suns,NBA,9360000,https://www.basketball-reference.com//players/g/guglito01.html,35500000
2001,Phoenix Suns,NBA,10114000,https://www.basketball-reference.com//players/g/guglito01.html,42500000
2002,Phoenix Suns,NBA,10892000,https://www.basketball-reference.com//players/g/guglito01.html,40271000
2003,Phoenix Suns,NBA,11670000,https://www.basketball-reference.com//players/g/guglito01.html,43840000
2004,Boston Celtics,NBA,2700000,https://www.basketball-reference.com//players/g/guglito01.html,43870000
1992,Sacramento Kings,NBA,1275000,https://www.basketball-reference.com//players/w/williwa02.html,14000000
1993,Sacramento Kings,NBA,1658000,https://www.basketball-reference.com//players/w/williwa02.html,15175000
1994,Sacramento Kings,NBA,2040000,https://www.basketball-reference.com//players/w/williwa02.html,15964000
1995,Sacramento Kings,NBA,2423000,https://www.basketball-reference.com//players/w/williwa02.html,23000000
1996,Toronto Raptors,NBA,247500,https://www.basketball-reference.com//players/w/williwa02.html,24363000
1997,Toronto Raptors,NBA,3750000,https://www.basketball-reference.com//players/w/williwa02.html,26900000
1998,Portland Trail Blazers,NBA,3000000,https://www.basketball-reference.com//players/w/williwa02.html,30000000
1999,Houston Rockets,NBA,3750000,https://www.basketball-reference.com//players/w/williwa02.html,34000000
2000,Houston Rockets,NBA,4250000,https://www.basketball-reference.com//players/w/williwa02.html,35500000
2001,Houston Rockets,NBA,5000000,https://www.basketball-reference.com//players/w/williwa02.html,42500000
2002,Dallas Mavericks,NBA,1030000,https://www.basketball-reference.com//players/w/williwa02.html,40271000
1992,Milwaukee Bucks,NBA,1325000,https://www.basketball-reference.com//players/d/dayto01.html,14000000
1993,Milwaukee Bucks,NBA,1723000,https://www.basketball-reference.com//players/d/dayto01.html,15175000
1994,Milwaukee Bucks,NBA,2120000,https://www.basketball-reference.com//players/d/dayto01.html,15964000
1995,Boston Celtics,NBA,2518000,https://www.basketball-reference.com//players/d/dayto01.html,23000000
1996,Boston Celtics,NBA,2915000,https://www.basketball-reference.com//players/d/dayto01.html,24363000
1997,Miami Heat,NBA,272250,https://www.basketball-reference.com//players/d/dayto01.html,26900000
1999,Phoenix Suns,NBA,510000,https://www.basketball-reference.com//players/d/dayto01.html,34000000
2000,Minnesota Timberwolves,NBA,736000,https://www.basketball-reference.com//players/d/dayto01.html,35500000
1992,Philadelphia 76ers,NBA,800000,https://www.basketball-reference.com//players/w/weathcl01.html,14000000
1993,Philadelphia 76ers,NBA,1040000,https://www.basketball-reference.com//players/w/weathcl01.html,15175000
1994,Philadelphia 76ers,NBA,4000000,https://www.basketball-reference.com//players/w/weathcl01.html,15964000
1999,Miami Heat,NBA,1925000,https://www.basketball-reference.com//players/w/weathcl01.html,34000000
2000,Cleveland Cavaliers,NBA,2100000,https://www.basketball-reference.com//players/w/weathcl01.html,35500000
2001,New York Knicks,NBA,4638000,https://www.basketball-reference.com//players/w/weathcl01.html,42500000
2002,New York Knicks,NBA,4991800,https://www.basketball-reference.com//players/w/weathcl01.html,40271000
2003,Houston Rockets,NBA,5445600,https://www.basketball-reference.com//players/w/weathcl01.html,43840000
2004,Houston Rockets,NBA,5899400,https://www.basketball-reference.com//players/w/weathcl01.html,43870000
2005,Houston Rockets,NBA,6353200,https://www.basketball-reference.com//players/w/weathcl01.html,49500000
1992,Atlanta Hawks,NBA,1000000,https://www.basketball-reference.com//players/k/keefead01.html,14000000
1993,Atlanta Hawks,NBA,1200000,https://www.basketball-reference.com//players/k/keefead01.html,15175000
1994,Utah Jazz,NBA,1500000,https://www.basketball-reference.com//players/k/keefead01.html,15964000
1995,Utah Jazz,NBA,1650000,https://www.basketball-reference.com//players/k/keefead01.html,23000000
1996,Utah Jazz,NBA,1950000,https://www.basketball-reference.com//players/k/keefead01.html,24363000
1997,Utah Jazz,NBA,2300000,https://www.basketball-reference.com//players/k/keefead01.html,26900000
1998,Utah Jazz,NBA,2650000,https://www.basketball-reference.com//players/k/keefead01.html,30000000
1999,Utah Jazz,NBA,3000000,https://www.basketball-reference.com//players/k/keefead01.html,34000000
2000,Golden State Warriors,NBA,3390000,https://www.basketball-reference.com//players/k/keefead01.html,35500000
1992,Houston Rockets,NBA,997000,https://www.basketball-reference.com//players/h/horryro01.html,14000000
1993,Houston Rockets,NBA,1200000,https://www.basketball-reference.com//players/h/horryro01.html,15175000
1994,Houston Rockets,NBA,1499000,https://www.basketball-reference.com//players/h/horryro01.html,15964000
1995,Houston Rockets,NBA,1601000,https://www.basketball-reference.com//players/h/horryro01.html,23000000
1996,Phoenix Suns,NBA,1703000,https://www.basketball-reference.com//players/h/horryro01.html,24363000
1997,Los Angeles Lakers,NBA,6000000,https://www.basketball-reference.com//players/h/horryro01.html,26900000
1998,Los Angeles Lakers,NBA,5000000,https://www.basketball-reference.com//players/h/horryro01.html,30000000
1999,Los Angeles Lakers,NBA,4800000,https://www.basketball-reference.com//players/h/horryro01.html,34000000
2000,Los Angeles Lakers,NBA,4800000,https://www.basketball-reference.com//players/h/horryro01.html,35500000
2001,Los Angeles Lakers,NBA,5300000,https://www.basketball-reference.com//players/h/horryro01.html,42500000
2002,Los Angeles Lakers,NBA,5300000,https://www.basketball-reference.com//players/h/horryro01.html,40271000
2003,San Antonio Spurs,NBA,4500000,https://www.basketball-reference.com//players/h/horryro01.html,43840000
2004,San Antonio Spurs,NBA,1100000,https://www.basketball-reference.com//players/h/horryro01.html,43870000
2005,San Antonio Spurs,NBA,3000000,https://www.basketball-reference.com//players/h/horryro01.html,49500000
2006,San Antonio Spurs,NBA,3315000,https://www.basketball-reference.com//players/h/horryro01.html,53135000
2007,San Antonio Spurs,NBA,3630000,https://www.basketball-reference.com//players/h/horryro01.html,55630000
1992,Miami Heat,NBA,912000,https://www.basketball-reference.com//players/m/minerha01.html,14000000
1993,Miami Heat,NBA,1186000,https://www.basketball-reference.com//players/m/minerha01.html,15175000
1994,Miami Heat,NBA,1459000,https://www.basketball-reference.com//players/m/minerha01.html,15964000
1995,Cleveland Cavaliers,NBA,1733000,https://www.basketball-reference.com//players/m/minerha01.html,23000000
1992,Denver Nuggets,NBA,850000,https://www.basketball-reference.com//players/s/stithbr01.html,14000000
1993,Denver Nuggets,NBA,1100000,https://www.basketball-reference.com//players/s/stithbr01.html,15175000
1994,Denver Nuggets,NBA,1375000,https://www.basketball-reference.com//players/s/stithbr01.html,15964000
1995,Denver Nuggets,NBA,1550000,https://www.basketball-reference.com//players/s/stithbr01.html,23000000
1996,Denver Nuggets,NBA,3400000,https://www.basketball-reference.com//players/s/stithbr01.html,24363000
1997,Denver Nuggets,NBA,4030000,https://www.basketball-reference.com//players/s/stithbr01.html,26900000
1998,Denver Nuggets,NBA,4666000,https://www.basketball-reference.com//players/s/stithbr01.html,30000000
1999,Denver Nuggets,NBA,5290000,https://www.basketball-reference.com//players/s/stithbr01.html,34000000
2000,Boston Celtics,NBA,5920000,https://www.basketball-reference.com//players/s/stithbr01.html,35500000
2001,Cleveland Cavaliers,NBA,2000000,https://www.basketball-reference.com//players/s/stithbr01.html,42500000
2002,Los Angeles Clippers,NBA,2000000,https://www.basketball-reference.com//players/s/stithbr01.html,40271000
1992,Indiana Pacers,NBA,790000,https://www.basketball-reference.com//players/s/sealyma01.html,14000000
1993,Indiana Pacers,NBA,1023000,https://www.basketball-reference.com//players/s/sealyma01.html,15175000
1994,Los Angeles Clippers,NBA,1260000,https://www.basketball-reference.com//players/s/sealyma01.html,15964000
1995,Los Angeles Clippers,NBA,1495000,https://www.basketball-reference.com//players/s/sealyma01.html,23000000
1996,Los Angeles Clippers,NBA,1732000,https://www.basketball-reference.com//players/s/sealyma01.html,24363000
1997,Detroit Pistons,NBA,1150000,https://www.basketball-reference.com//players/s/sealyma01.html,26900000
1998,Minnesota Timberwolves,NBA,1000000,https://www.basketball-reference.com//players/s/sealyma01.html,30000000
1999,Minnesota Timberwolves,NBA,1100000,https://www.basketball-reference.com//players/s/sealyma01.html,34000000
1992,Los Angeles Lakers,NBA,700000,https://www.basketball-reference.com//players/p/peelean01.html,14000000
1993,Los Angeles Lakers,NBA,910000,https://www.basketball-reference.com//players/p/peelean01.html,15175000
1994,Los Angeles Lakers,NBA,1120000,https://www.basketball-reference.com//players/p/peelean01.html,15964000
1995,Los Angeles Lakers,NBA,1330000,https://www.basketball-reference.com//players/p/peelean01.html,23000000
1996,Vancouver Grizzlies,NBA,1540000,https://www.basketball-reference.com//players/p/peelean01.html,24363000
1997,Vancouver Grizzlies,NBA,2012500,https://www.basketball-reference.com//players/p/peelean01.html,26900000
1998,Minnesota Timberwolves,NBA,2254000,https://www.basketball-reference.com//players/p/peelean01.html,30000000
1999,Minnesota Timberwolves,NBA,2495500,https://www.basketball-reference.com//players/p/peelean01.html,34000000
2000,Minnesota Timberwolves,NBA,2740000,https://www.basketball-reference.com//players/p/peelean01.html,35500000
2001,Minnesota Timberwolves,NBA,2978500,https://www.basketball-reference.com//players/p/peelean01.html,42500000
2002,Minnesota Timberwolves,NBA,3350812,https://www.basketball-reference.com//players/p/peelean01.html,40271000
2003,Sacramento Kings,NBA,1070000,https://www.basketball-reference.com//players/p/peelean01.html,43840000
2004,Washington Wizards,NBA,1600000,https://www.basketball-reference.com//players/p/peelean01.html,43870000
1992,Los Angeles Clippers,NBA,500000,https://www.basketball-reference.com//players/w/woodsra01.html,14000000
1993,Los Angeles Clippers,NBA,650000,https://www.basketball-reference.com//players/w/woodsra01.html,15175000
1994,Los Angeles Clippers,NBA,800000,https://www.basketball-reference.com//players/w/woodsra01.html,15964000
1997,Denver Nuggets,NBA,500000,https://www.basketball-reference.com//players/w/woodsra01.html,26900000
1993,Los Angeles Lakers,NBA,1445000,https://www.basketball-reference.com//players/c/chrisdo01.html,15175000
1994,New York Knicks,NBA,1244000,https://www.basketball-reference.com//players/c/chrisdo01.html,15964000
1995,New York Knicks,NBA,1466000,https://www.basketball-reference.com//players/c/chrisdo01.html,23000000
1996,Toronto Raptors,NBA,1355000,https://www.basketball-reference.com//players/c/chrisdo01.html,24363000
1997,Toronto Raptors,NBA,2012767,https://www.basketball-reference.com//players/c/chrisdo01.html,26900000
1998,Toronto Raptors,NBA,2353000,https://www.basketball-reference.com//players/c/chrisdo01.html,30000000
1999,Toronto Raptors,NBA,2742600,https://www.basketball-reference.com//players/c/chrisdo01.html,34000000
2000,Sacramento Kings,NBA,3140000,https://www.basketball-reference.com//players/c/chrisdo01.html,35500000
2001,Sacramento Kings,NBA,5200000,https://www.basketball-reference.com//players/c/chrisdo01.html,42500000
